"start","end","date","dev_id","enumerator","county","sample","Serum_blood_parentID","Serum_blood_aliquot1","Serum_blood_aliquot2","_id","uuid","__version__","instanceID","_xform_id_string","_uuid","_status","_submission_time","_validation_status","_submitted_by","rootUuid","deprecatedID","enumerator_other"
2024-06-09 10:39:35.349,2024-06-09 16:03:12.744,2024-06-09,"collect:W7gdBJ4Ypb4GvukP","1","samburu","livestock","DSR000263","DLQ000790","DLQ000791",347447880,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:d6c03eae-4dbe-4799-b38b-047991e54f71","aAQ2mD4zPZ9PtTm58gQKrE","d6c03eae-4dbe-4799-b38b-047991e54f71","submitted_via_web",2024-06-09 16:04:45,,"dtra_nk",,,
2024-06-09 10:40:09.154,2024-06-09 16:03:03.552,2024-06-09,"collect:W7gdBJ4Ypb4GvukP","1","samburu","livestock","DSR000264","DLQ000792","DLQ000793",347447881,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:0a0848fb-58c8-41f4-83d0-9c41fe602cae","aAQ2mD4zPZ9PtTm58gQKrE","0a0848fb-58c8-41f4-83d0-9c41fe602cae","submitted_via_web",2024-06-09 16:04:45,,"dtra_nk",,,
2024-06-09 10:40:48.514,2024-06-09 16:02:53.269,2024-06-09,"collect:W7gdBJ4Ypb4GvukP","1","samburu","livestock","DSR000265","DLQ000794","DLQ000795",347447882,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:576186e7-b2db-476f-812b-63baeb7957af","aAQ2mD4zPZ9PtTm58gQKrE","576186e7-b2db-476f-812b-63baeb7957af","submitted_via_web",2024-06-09 16:04:46,,"dtra_nk",,,
2024-06-09 10:42:03.115,2024-06-09 16:02:40.977,2024-06-09,"collect:W7gdBJ4Ypb4GvukP","1","samburu","livestock","DSR000267","DLQ000796","DLQ000797",347447885,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:a2a01e4b-1a4f-4175-b821-d0813d3b030d","aAQ2mD4zPZ9PtTm58gQKrE","a2a01e4b-1a4f-4175-b821-d0813d3b030d","submitted_via_web",2024-06-09 16:04:46,,"dtra_nk",,,
2024-06-09 10:42:33.831,2024-06-09 16:02:28.25,2024-06-09,"collect:W7gdBJ4Ypb4GvukP","1","samburu","livestock","DSR000268","DLQ000798","DLQ000799",347447886,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:b732bb9b-ec65-42f7-b71d-efea1891f078","aAQ2mD4zPZ9PtTm58gQKrE","b732bb9b-ec65-42f7-b71d-efea1891f078","submitted_via_web",2024-06-09 16:04:47,,"dtra_nk",,,
2024-06-09 10:43:10.365,2024-06-09 16:02:11.666,2024-06-09,"collect:W7gdBJ4Ypb4GvukP","1","samburu","livestock","DSR000269","DLQ000800","DLQ000801",347447888,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:d776e167-770e-44ed-96b0-1b92638bc968","aAQ2mD4zPZ9PtTm58gQKrE","d776e167-770e-44ed-96b0-1b92638bc968","submitted_via_web",2024-06-09 16:04:47,,"dtra_nk",,,
2024-06-09 10:43:45.836,2024-06-09 16:01:58.327,2024-06-09,"collect:W7gdBJ4Ypb4GvukP","1","samburu","livestock","DSR000270","DLQ000802","DLQ000803",347447889,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:9458a69a-b025-4523-9d93-ddaf5cfe36f4","aAQ2mD4zPZ9PtTm58gQKrE","9458a69a-b025-4523-9d93-ddaf5cfe36f4","submitted_via_web",2024-06-09 16:04:48,,"dtra_nk",,,
2024-06-09 09:44:20.418,2024-06-09 09:52:51.007,2024-06-09,"collect:W7gdBJ4Ypb4GvukP","1","samburu","livestock","DSR000248","DLQ000592","DLQ000593",347447934,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:96c9d824-3687-480d-b653-208398e61d35","aAQ2mD4zPZ9PtTm58gQKrE","96c9d824-3687-480d-b653-208398e61d35","submitted_via_web",2024-06-09 16:05:07,,"dtra_nk",,,
2024-06-09 09:45:27.177,2024-06-09 09:52:40.353,2024-06-09,"collect:W7gdBJ4Ypb4GvukP","1","samburu","livestock","DSR000249","DLQ000595","DLQ000596",347447936,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:f23690c4-de49-41b2-b861-e5489143b6af","aAQ2mD4zPZ9PtTm58gQKrE","f23690c4-de49-41b2-b861-e5489143b6af","submitted_via_web",2024-06-09 16:05:07,,"dtra_nk",,,
2024-06-09 09:46:04.298,2024-06-09 09:52:31.021,2024-06-09,"collect:W7gdBJ4Ypb4GvukP","1","samburu","livestock","DSR000250","DLQ000597","DLQ000598",347447938,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:aa4fdba6-6fe1-47d4-9f7d-f265f282c049","aAQ2mD4zPZ9PtTm58gQKrE","aa4fdba6-6fe1-47d4-9f7d-f265f282c049","submitted_via_web",2024-06-09 16:05:07,,"dtra_nk",,,
2024-06-09 09:46:36.659,2024-06-09 09:52:19.416,2024-06-09,"collect:W7gdBJ4Ypb4GvukP","1","samburu","livestock","DSR000251","DLQ000599","DLQ000600",347447940,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:725e2caf-4cd5-4fe2-ae24-50eb8efb3816","aAQ2mD4zPZ9PtTm58gQKrE","725e2caf-4cd5-4fe2-ae24-50eb8efb3816","submitted_via_web",2024-06-09 16:05:08,,"dtra_nk",,,
2024-06-09 09:47:05.759,2024-06-09 09:52:05.847,2024-06-09,"collect:W7gdBJ4Ypb4GvukP","1","samburu","livestock","DSR000253","DLQ000602","DLQ000603",347447941,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:fd3bc750-dd89-4a42-a4ab-c384d3d8e947","aAQ2mD4zPZ9PtTm58gQKrE","fd3bc750-dd89-4a42-a4ab-c384d3d8e947","submitted_via_web",2024-06-09 16:05:08,,"dtra_nk",,,
2024-06-09 09:47:38.163,2024-06-09 09:51:49.421,2024-06-09,"collect:W7gdBJ4Ypb4GvukP","1","samburu","livestock","DSR000254","DLQ000604","DLQ000605",347447943,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:cac5e763-9726-4082-846c-b507fd46f0ee","aAQ2mD4zPZ9PtTm58gQKrE","cac5e763-9726-4082-846c-b507fd46f0ee","submitted_via_web",2024-06-09 16:05:09,,"dtra_nk",,,
2024-06-09 09:48:10.816,2024-06-09 09:51:39.452,2024-06-09,"collect:W7gdBJ4Ypb4GvukP","1","samburu","livestock","DSR000255","DLQ000606","DLQ000607",347447944,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:7faf6a63-80bc-4d74-8b40-7786f0b7fe1d","aAQ2mD4zPZ9PtTm58gQKrE","7faf6a63-80bc-4d74-8b40-7786f0b7fe1d","submitted_via_web",2024-06-09 16:05:10,,"dtra_nk",,,
2024-06-09 09:48:46.539,2024-06-09 09:51:29.556,2024-06-09,"collect:W7gdBJ4Ypb4GvukP","1","samburu","livestock","DSR000256","DLQ000609","DLQ000610",347447947,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:74e0c8b3-0e03-4e67-9577-1518ab23c36e","aAQ2mD4zPZ9PtTm58gQKrE","74e0c8b3-0e03-4e67-9577-1518ab23c36e","submitted_via_web",2024-06-09 16:05:10,,"dtra_nk",,,
2024-06-09 09:49:14.74,2024-06-09 09:51:17.806,2024-06-09,"collect:W7gdBJ4Ypb4GvukP","1","samburu","livestock","DSR000257","DLQ000611","DLQ000612",347447949,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:674c0960-c821-4f4d-89f6-9eec3cbed77a","aAQ2mD4zPZ9PtTm58gQKrE","674c0960-c821-4f4d-89f6-9eec3cbed77a","submitted_via_web",2024-06-09 16:05:10,,"dtra_nk",,,
2024-06-09 09:49:41.62,2024-06-09 09:51:04.627,2024-06-09,"collect:W7gdBJ4Ypb4GvukP","1","samburu","livestock","DSR000258","DLQ000613","DLQ000614",347447951,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:ccbbfacc-5eff-4bdf-821f-ceb60fc433df","aAQ2mD4zPZ9PtTm58gQKrE","ccbbfacc-5eff-4bdf-821f-ceb60fc433df","submitted_via_web",2024-06-09 16:05:11,,"dtra_nk",,,
2024-06-09 09:21:52.746,2024-06-09 16:51:07.369,2024-06-09,"collect:DrbN4raTf8SDYfpt","other","samburu","human","DSR000533","DLQ000724","DLQ000725",347459772,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:046bcb98-ffc0-4c54-8f1f-572b2e29ff1e","aAQ2mD4zPZ9PtTm58gQKrE","046bcb98-ffc0-4c54-8f1f-572b2e29ff1e","submitted_via_web",2024-06-09 17:02:41,,"dtra_nk",,,"Philip"
2024-06-09 09:22:56.357,2024-06-09 16:51:34.24,2024-06-09,"collect:DrbN4raTf8SDYfpt","other","samburu","human","DSR000534","DLQ001513","DLQ001514",347459775,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:b552478e-d023-4165-9fc1-228156df3891","aAQ2mD4zPZ9PtTm58gQKrE","b552478e-d023-4165-9fc1-228156df3891","submitted_via_web",2024-06-09 17:02:41,,"dtra_nk",,,"Philip"
2024-06-09 09:24:14.327,2024-06-09 16:52:10.279,2024-06-09,"collect:DrbN4raTf8SDYfpt","other","samburu","human","DSR000535","DLQ001515","DLQ001516",347459777,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:dd3bf73e-64e3-4fb3-919c-16a883cce691","aAQ2mD4zPZ9PtTm58gQKrE","dd3bf73e-64e3-4fb3-919c-16a883cce691","submitted_via_web",2024-06-09 17:02:42,,"dtra_nk",,,"Philip"
2024-06-09 09:25:13.346,2024-06-09 16:52:35.887,2024-06-09,"collect:DrbN4raTf8SDYfpt","other","samburu","human","DSR000536","DLQ001517","DLQ001518",347459780,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:cf0a3496-9809-4dd9-ad56-6afaa3e267ad","aAQ2mD4zPZ9PtTm58gQKrE","cf0a3496-9809-4dd9-ad56-6afaa3e267ad","submitted_via_web",2024-06-09 17:02:42,,"dtra_nk",,,"Philip"
2024-06-09 09:26:13.072,2024-06-09 16:53:01.694,2024-06-09,"collect:DrbN4raTf8SDYfpt","other","samburu","human","DSR000537","DLQ001519","DLQ001520",347459784,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:b50000c9-dbd7-433b-bed3-927418e16c5f","aAQ2mD4zPZ9PtTm58gQKrE","b50000c9-dbd7-433b-bed3-927418e16c5f","submitted_via_web",2024-06-09 17:02:43,,"dtra_nk",,,"Philip"
2024-06-09 09:28:03.011,2024-06-09 16:53:31.724,2024-06-09,"collect:DrbN4raTf8SDYfpt","other","samburu","human","DSR000538","DLQ001521","DLQ001522",347459787,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:dc90808a-159a-43eb-8bf5-3b21271d1335","aAQ2mD4zPZ9PtTm58gQKrE","dc90808a-159a-43eb-8bf5-3b21271d1335","submitted_via_web",2024-06-09 17:02:44,,"dtra_nk",,,"Philip"
2024-06-09 09:37:26.434,2024-06-09 16:54:00.809,2024-06-09,"collect:DrbN4raTf8SDYfpt","other","samburu","human","DSR000540","DLQ001523","DLQ001524",347459789,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:95d120bf-1ab0-4451-947e-1d7178a70322","aAQ2mD4zPZ9PtTm58gQKrE","95d120bf-1ab0-4451-947e-1d7178a70322","submitted_via_web",2024-06-09 17:02:44,,"dtra_nk",,,"Philip"
2024-06-09 09:38:37.725,2024-06-09 16:54:26.389,2024-06-09,"collect:DrbN4raTf8SDYfpt","other","samburu","human","DSR000541","DLQ001525","DLQ001526",347459791,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:d81d93cf-0cdd-4987-90db-cd6a3bd1683f","aAQ2mD4zPZ9PtTm58gQKrE","d81d93cf-0cdd-4987-90db-cd6a3bd1683f","submitted_via_web",2024-06-09 17:02:45,,"dtra_nk",,,"Philip"
2024-06-09 09:39:57.535,2024-06-09 16:54:47.83,2024-06-09,"collect:DrbN4raTf8SDYfpt","other","samburu","human","DSR000542","DLQ001529","DLQ001530",347459793,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:aeff603f-af9a-4e4c-8a9b-dd75df2b8acf","aAQ2mD4zPZ9PtTm58gQKrE","aeff603f-af9a-4e4c-8a9b-dd75df2b8acf","submitted_via_web",2024-06-09 17:02:45,,"dtra_nk",,,"Philip"
2024-06-09 09:40:56.44,2024-06-09 16:55:15.932,2024-06-09,"collect:DrbN4raTf8SDYfpt","other","samburu","human","DSR000543","DLQ001531","DLQ001532",347459802,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:31ecd8a7-61ff-47c5-bcd6-f16df272122d","aAQ2mD4zPZ9PtTm58gQKrE","31ecd8a7-61ff-47c5-bcd6-f16df272122d","submitted_via_web",2024-06-09 17:02:47,,"dtra_nk",,,"Philip"
2024-06-09 09:41:52.486,2024-06-09 16:55:35.671,2024-06-09,"collect:DrbN4raTf8SDYfpt","other","samburu","human","DSR000544","DLQ001533","DLQ001535",347459806,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:4780e48e-4a8c-4b69-8015-dfe3cdbabe35","aAQ2mD4zPZ9PtTm58gQKrE","4780e48e-4a8c-4b69-8015-dfe3cdbabe35","submitted_via_web",2024-06-09 17:02:47,,"dtra_nk",,,"Philip"
2024-06-09 09:42:57.576,2024-06-09 16:55:58.702,2024-06-09,"collect:DrbN4raTf8SDYfpt","other","samburu","human","DSR000572","DLQ001536","DLQ001537",347459810,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:39839868-3dd6-43cf-92de-6297b76f3d72","aAQ2mD4zPZ9PtTm58gQKrE","39839868-3dd6-43cf-92de-6297b76f3d72","submitted_via_web",2024-06-09 17:02:48,,"dtra_nk",,,"Philip"
2024-06-09 13:36:15.496,2024-06-09 17:11:49.274,2024-06-09,"collect:Ko3jwT6G31vuAcKR","3","samburu","wildlife","DSR000607","DLQ000620","DLQ000622",347461807,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:cefb58ab-fe2b-406e-890b-ee601505c5df","aAQ2mD4zPZ9PtTm58gQKrE","cefb58ab-fe2b-406e-890b-ee601505c5df","submitted_via_web",2024-06-09 17:13:08,,"dtra_nk",,,
2024-06-09 13:37:11.303,2024-06-09 17:11:57.436,2024-06-09,"collect:Ko3jwT6G31vuAcKR","3","samburu","wildlife","DSR000610","DLQ000623","DLQ000624",347461809,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:5afe6ec7-1f98-41de-a238-6dae1c3ba284","aAQ2mD4zPZ9PtTm58gQKrE","5afe6ec7-1f98-41de-a238-6dae1c3ba284","submitted_via_web",2024-06-09 17:13:09,,"dtra_nk",,,
2024-06-09 13:38:28.636,2024-06-09 17:12:21.695,2024-06-09,"collect:Ko3jwT6G31vuAcKR","3","samburu","wildlife","DSR000609","DLQ000625","DLQ000626",347461813,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:02834938-ab73-463e-a434-e3ef28cf136c","aAQ2mD4zPZ9PtTm58gQKrE","02834938-ab73-463e-a434-e3ef28cf136c","submitted_via_web",2024-06-09 17:13:09,,"dtra_nk",,,
2024-06-09 13:39:35.794,2024-06-09 17:11:40.966,2024-06-09,"collect:Ko3jwT6G31vuAcKR","3","samburu","wildlife","DSR000612","DLQ000627","DLQ000629",347461816,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:e176a716-9034-4162-81e6-dfa603f21b99","aAQ2mD4zPZ9PtTm58gQKrE","e176a716-9034-4162-81e6-dfa603f21b99","submitted_via_web",2024-06-09 17:13:10,,"dtra_nk",,,
2024-06-09 13:46:00.03,2024-06-09 17:12:05.622,2024-06-09,"collect:Ko3jwT6G31vuAcKR","3","samburu","wildlife","DSR000611","DLQ000630","DLQ000778",347461822,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:2398949e-6907-412f-8eea-2a7e958b2492","aAQ2mD4zPZ9PtTm58gQKrE","2398949e-6907-412f-8eea-2a7e958b2492","submitted_via_web",2024-06-09 17:13:10,,"dtra_nk",,,
2024-06-09 13:47:14.203,2024-06-09 17:12:13.521,2024-06-09,"collect:Ko3jwT6G31vuAcKR","3","samburu","wildlife","DSR000606","DLQ000779","DLQ000780",347461825,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:abb40c59-2f75-4b15-962f-93af0ce62aef","aAQ2mD4zPZ9PtTm58gQKrE","abb40c59-2f75-4b15-962f-93af0ce62aef","submitted_via_web",2024-06-09 17:13:11,,"dtra_nk",,,
2024-06-09 13:48:11.507,2024-06-09 17:12:38.398,2024-06-09,"collect:Ko3jwT6G31vuAcKR","3","samburu","wildlife","DSR000618","DLQ000781","DLQ000615",347461835,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:805a1073-cee6-4892-8633-4c2bf378e13b","aAQ2mD4zPZ9PtTm58gQKrE","805a1073-cee6-4892-8633-4c2bf378e13b","submitted_via_web",2024-06-09 17:13:12,,"dtra_nk",,,
2024-06-09 13:58:00.108,2024-06-09 17:12:29.641,2024-06-09,"collect:Ko3jwT6G31vuAcKR","3","samburu","wildlife","DSR000617","DLQ000616","DLQ000617",347461837,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:a50448ec-49c8-4c1a-a392-a0fc6f098445","aAQ2mD4zPZ9PtTm58gQKrE","a50448ec-49c8-4c1a-a392-a0fc6f098445","submitted_via_web",2024-06-09 17:13:12,,"dtra_nk",,,
2024-06-09 13:58:44.617,2024-06-09 17:12:47.288,2024-06-09,"collect:Ko3jwT6G31vuAcKR","3","samburu","wildlife","DSR000616","DLQ000618","DLQ000619",347461841,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:3e5e5489-9022-4128-add2-f23e0075e25a","aAQ2mD4zPZ9PtTm58gQKrE","3e5e5489-9022-4128-add2-f23e0075e25a","submitted_via_web",2024-06-09 17:13:13,,"dtra_nk",,,
2024-06-10 09:54:58.764,2024-06-10 09:56:09.561,2024-06-10,"collect:W7gdBJ4Ypb4GvukP","1","samburu","livestock","DSR000279","DLQ000819","DLQ000820",347804847,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:c7876978-7c0f-45cc-943d-e661ff47533a","aAQ2mD4zPZ9PtTm58gQKrE","c7876978-7c0f-45cc-943d-e661ff47533a","submitted_via_web",2024-06-10 17:26:20,,"dtra_nk",,,
2024-06-10 09:54:23.057,2024-06-10 09:56:22.388,2024-06-10,"collect:W7gdBJ4Ypb4GvukP","1","samburu","livestock","DSR000278","DLQ000817","DLQ000818",347804850,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:a3a37a46-8db0-44c3-a24c-89343359526d","aAQ2mD4zPZ9PtTm58gQKrE","a3a37a46-8db0-44c3-a24c-89343359526d","submitted_via_web",2024-06-10 17:26:20,,"dtra_nk",,,
2024-06-10 09:53:31.994,2024-06-10 09:56:33.091,2024-06-10,"collect:W7gdBJ4Ypb4GvukP","1","samburu","livestock","DSR000277","DLQ000815","DLQ000816",347804854,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:eafc3d66-d2b7-42ad-9665-d341197af56c","aAQ2mD4zPZ9PtTm58gQKrE","eafc3d66-d2b7-42ad-9665-d341197af56c","submitted_via_web",2024-06-10 17:26:20,,"dtra_nk",,,
2024-06-10 09:52:44.884,2024-06-10 09:56:46.591,2024-06-10,"collect:W7gdBJ4Ypb4GvukP","1","samburu","livestock","DSR000276","DLQ000813","DLQ000814",347804859,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:dfe48121-b666-4dbb-b1a7-56b145af0e2e","aAQ2mD4zPZ9PtTm58gQKrE","dfe48121-b666-4dbb-b1a7-56b145af0e2e","submitted_via_web",2024-06-10 17:26:21,,"dtra_nk",,,
2024-06-10 09:52:11.627,2024-06-10 09:57:01.859,2024-06-10,"collect:W7gdBJ4Ypb4GvukP","1","samburu","livestock","DSR000275","DLQ000810","DLQ000812",347804863,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:fe204575-2875-46a5-a89b-1aefc649f181","aAQ2mD4zPZ9PtTm58gQKrE","fe204575-2875-46a5-a89b-1aefc649f181","submitted_via_web",2024-06-10 17:26:21,,"dtra_nk",,,
2024-06-10 09:51:39.568,2024-06-10 09:57:12.235,2024-06-10,"collect:W7gdBJ4Ypb4GvukP","1","samburu","livestock","DSR000274","DLQ000808","DLQ000809",347804870,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:bb6dde2a-f514-4bb5-bd4e-31039bcf37a6","aAQ2mD4zPZ9PtTm58gQKrE","bb6dde2a-f514-4bb5-bd4e-31039bcf37a6","submitted_via_web",2024-06-10 17:26:22,,"dtra_nk",,,
2024-06-10 09:51:08.399,2024-06-10 09:57:21.26,2024-06-10,"collect:W7gdBJ4Ypb4GvukP","1","samburu","livestock","DSR000272","DLQ000806","DLQ000807",347804875,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:04d98a57-8868-49f8-8e21-9f920022629a","aAQ2mD4zPZ9PtTm58gQKrE","04d98a57-8868-49f8-8e21-9f920022629a","submitted_via_web",2024-06-10 17:26:22,,"dtra_nk",,,
2024-06-10 09:47:24.145,2024-06-10 09:57:30.107,2024-06-10,"collect:W7gdBJ4Ypb4GvukP","1","samburu","livestock","DSR000271","DLQ000804","DLQ000805",347804882,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:3dce4818-011c-4644-8339-7aa0fa92494f","aAQ2mD4zPZ9PtTm58gQKrE","3dce4818-011c-4644-8339-7aa0fa92494f","submitted_via_web",2024-06-10 17:26:23,,"dtra_nk",,,
2024-06-10 10:21:58.372,2024-06-10 10:23:35.786,2024-06-10,"collect:W7gdBJ4Ypb4GvukP","1","samburu","livestock","DSR000293","DLQ000839","DLQ000840",347804886,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:ef614be9-a584-4b64-bbf1-36f359ecf532","aAQ2mD4zPZ9PtTm58gQKrE","ef614be9-a584-4b64-bbf1-36f359ecf532","submitted_via_web",2024-06-10 17:26:24,,"dtra_nk",,,
2024-06-10 10:21:28.032,2024-06-10 10:23:46.188,2024-06-10,"collect:W7gdBJ4Ypb4GvukP","1","samburu","livestock","DSR000292","DLQ000837","DLQ000838",347804888,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:d37a33b4-3705-4e47-805a-48e89d5b4a08","aAQ2mD4zPZ9PtTm58gQKrE","d37a33b4-3705-4e47-805a-48e89d5b4a08","submitted_via_web",2024-06-10 17:26:24,,"dtra_nk",,,
2024-06-10 10:20:52.913,2024-06-10 10:23:56.19,2024-06-10,"collect:W7gdBJ4Ypb4GvukP","1","samburu","livestock","DSR000291","DLQ000835","DLQ000836",347804893,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:9f133db6-662a-44a7-bbcd-a2ae303d6a88","aAQ2mD4zPZ9PtTm58gQKrE","9f133db6-662a-44a7-bbcd-a2ae303d6a88","submitted_via_web",2024-06-10 17:26:25,,"dtra_nk",,,
2024-06-10 10:20:23.63,2024-06-10 10:25:58.3,2024-06-10,"collect:W7gdBJ4Ypb4GvukP","1","samburu","livestock","DSR000290","DLQ000833","DLQ000834",347804897,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:93eed0d1-2a8c-4491-abf0-d30a63b7c084","aAQ2mD4zPZ9PtTm58gQKrE","93eed0d1-2a8c-4491-abf0-d30a63b7c084","submitted_via_web",2024-06-10 17:26:25,,"dtra_nk",,,
2024-06-10 10:19:55.09,2024-06-10 10:26:22.572,2024-06-10,"collect:W7gdBJ4Ypb4GvukP","1","samburu","livestock","DSR000289","DLQ000831","DLQ000832",347804901,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:bcec7a04-40fc-48b7-9c3c-3b403eb84129","aAQ2mD4zPZ9PtTm58gQKrE","bcec7a04-40fc-48b7-9c3c-3b403eb84129","submitted_via_web",2024-06-10 17:26:25,,"dtra_nk",,,
2024-06-10 10:19:17.065,2024-06-10 10:26:34.049,2024-06-10,"collect:W7gdBJ4Ypb4GvukP","1","samburu","livestock","DSR000288","DLQ000829","DLQ000830",347804910,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:d151f34b-d663-4a50-a9cf-bf13c414e858","aAQ2mD4zPZ9PtTm58gQKrE","d151f34b-d663-4a50-a9cf-bf13c414e858","submitted_via_web",2024-06-10 17:26:26,,"dtra_nk",,,
2024-06-10 10:18:36.281,2024-06-10 10:26:44.952,2024-06-10,"collect:W7gdBJ4Ypb4GvukP","1","samburu","livestock","DSR000286","DLQ000827","DLQ000828",347804919,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:36f7ba18-43c9-4b62-8687-1d547f44d3c4","aAQ2mD4zPZ9PtTm58gQKrE","36f7ba18-43c9-4b62-8687-1d547f44d3c4","submitted_via_web",2024-06-10 17:26:27,,"dtra_nk",,,
2024-06-10 10:17:57.358,2024-06-10 10:26:56.565,2024-06-10,"collect:W7gdBJ4Ypb4GvukP","1","samburu","livestock","DSR000285","DLQ000825","DLQ000826",347804923,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:d9bf98a8-2428-49d6-a706-a606eb62e887","aAQ2mD4zPZ9PtTm58gQKrE","d9bf98a8-2428-49d6-a706-a606eb62e887","submitted_via_web",2024-06-10 17:26:27,,"dtra_nk",,,
2024-06-10 10:16:28.381,2024-06-10 10:27:13.877,2024-06-10,"collect:W7gdBJ4Ypb4GvukP","other","samburu","livestock","DSR000284","DLQ000823","DLQ000824",347804927,"d42163ee19ec454c92f5a162270dfb7f","vNZRk26YdifXnwjh292QMJ","uuid:b1b0b890-1451-47bb-adeb-6366d461307f","aAQ2mD4zPZ9PtTm58gQKrE","b1b0b890-1451-47bb-adeb-6366d461307f","submitted_via_web",2024-06-10 17:26:27,,"dtra_nk",,,"Daniel"
